! source spreadsheet: BST_SWP_SOD_2011DRR_090911_Future.xls                
swp_3pattern_demands                    
contractor     month     percent   demand    remainDemand
5    10   30   1.06 6.35
5    11   30   1.06 5.29
5    12   30   1.06 4.23
5    1    30   1.06 3.18
5    2    30   1.06 2.12
5    3    30   1.06 1.06
6    4    30   0.00 82.50
6    5    30   3.47 82.50
6    6    30   2.31 79.03
6    7    30   2.60 76.72
6    8    30   8.09 74.12
6    9    30   12.42     66.03
6    10   30   12.13     53.61
6    11   30   12.42     41.48
6    12   30   12.42     29.06
6    1    30   7.80 16.64
6    2    30   5.66 8.84
6    3    30   3.18 3.18
7    4    30   0.00 9.60
7    5    30   0.00 9.60
7    6    30   0.00 9.60
7    7    30   0.00 9.60
7    8    30   0.00 9.60
7    9    30   0.00 9.60
7    10   30   0.00 9.60
7    11   30   6.27 9.60
7    12   30   3.33 3.33
7    1    30   0.00 0.00
7    2    30   0.00 0.00
7    3    30   0.00 0.00
8    4    30   0.00 138.35
8    5    30   0.00 138.35
8    6    30   0.00 138.35
8    7    30   0.00 138.35
8    8    30   0.00 138.35
8    9    30   0.00 138.35
8    10   30   0.00 138.35
8    11   30   0.00 138.35
8    12   30   0.00 138.35
8    1    30   50.73     138.35
8    2    30   50.73     87.62
8    3    30   36.89     36.89
9    4    30   1.34 27.50
9    5    30   1.34 26.16
9    6    30   1.40 24.82
9    7    30   1.89 23.41
9    8    30   1.95 21.52
9    9    30   2.07 19.57
9    10   30   4.15 17.50
9    11   30   4.27 13.35
9    12   30   4.02 9.09
9    1    30   2.26 5.06
9    2    30   1.40 2.80
9    3    30   1.40 1.40
10   4    30   0.00 9.31
10   5    30   0.00 9.31
10   6    30   0.00 9.31
10   7    30   0.00 9.31
10   8    30   1.17 9.31
10   9    30   1.17 8.14
10   10   30   1.16 6.97
10   11   30   1.15 5.81
10   12   30   1.16 4.66
10   1    30   1.17 3.50
10   2    30   1.17 2.33
10   3    30   1.17 1.17
11   4    30   0.29 5.80
11   5    30   0.29 5.51
11   6    30   0.24 5.22
11   7    30   0.31 4.97
11   8    30   0.45 4.67
11   9    30   0.62 4.22
11   10   30   0.78 3.60
11   11   30   0.78 2.82
11   12   30   0.70 2.05
11   1    30   0.55 1.34
11   2    30   0.43 0.80
11   3    30   0.37 0.37
12   4    30   0.00 55.75
12   5    30   0.00 55.75
12   6    30   0.00 55.75
12   7    30   0.00 55.75
12   8    30   0.00 55.75
12   9    30   0.00 55.75
12   10   30   0.00 55.75
12   11   30   0.00 55.75
12   12   30   0.00 55.75
12   1    30   20.44     55.75
12   2    30   20.44     35.31
12   3    30   14.87     14.87
13   4    30   0.00 50.34
13   5    30   0.00 50.34
13   6    30   0.00 50.34
13   7    30   0.00 50.34
13   8    30   6.07 50.34
13   9    30   15.47     44.28
13   10   30   27.07     28.81
13   11   30   1.74 1.74
13   12   30   0.00 0.00
13   1    30   0.00 0.00
13   2    30   0.00 0.00
13   3    30   0.00 0.00
14   4    30   0.00 2.00
14   5    30   0.00 2.00
14   6    30   0.00 2.00
14   7    30   0.33 2.00
14   8    30   0.33 1.67
14   9    30   0.33 1.33
14   10   30   0.33 1.00
14   11   30   0.33 0.67
14   12   30   0.33 0.33
14   1    30   0.00 0.00
14   2    30   0.00 0.00
14   3    30   0.00 0.00
15   4    30   2.07 134.60
15   5    30   2.07 132.53
15   6    30   4.14 130.46
15   7    30   9.46 126.32
15   8    30   16.57     116.86
15   9    30   18.64     100.29
15   10   30   20.71     81.66
15   11   30   20.71     60.95
15   12   30   20.71     40.24
15   1    30   10.35     19.53
15   2    30   6.90 9.18
15   3    30   2.28 2.28
16   4    30   7.41 566.03
16   5    30   11.82     558.62
16   6    30   10.09     546.80
16   7    30   16.14     536.71
16   8    30   34.83     520.58
16   9    30   119.77    485.75
16   10   30   149.01    365.97
16   11   30   108.61    216.96
16   12   30   50.53     108.35
16   1    30   30.38     57.82
16   2    30   17.77     27.44
16   3    30   9.67 9.67
17   4    30   0.30 66.25
17   5    30   3.35 65.94
17   6    30   6.40 62.59
17   7    30   0.00 56.18
17   8    30   3.05 56.18
17   9    30   3.05 53.14
17   10   30   17.38     50.09
17   11   30   11.06     32.71
17   12   30   5.18 21.65
17   1    30   9.15 16.47
17   2    30   4.88 7.32
17   3    30   2.44 2.44
18   4    30   1.07 133.52
18   5    30   1.68 132.46
18   6    30   6.56 130.78
18   7    30   12.35     124.22
18   8    30   21.92     111.87
18   9    30   11.43     89.95
18   10   30   31.38     78.52
18   11   30   23.45     47.14
18   12   30   15.31     23.69
18   1    30   4.12 8.39
18   2    30   3.20 4.27
18   3    30   1.07 1.07
19   4    30   0.00 82.33
19   5    30   0.00 82.33
19   6    30   0.00 82.33
19   7    30   0.00 82.33
19   8    30   0.00 82.33
19   9    30   0.00 82.33
19   10   30   27.44     82.33
19   11   30   27.44     54.89
19   12   30   27.44     27.44
19   1    30   0.00 0.00
19   2    30   0.00 0.00
19   3    30   0.00 0.00
20   4    30   0.09 2.30
20   5    30   0.09 2.21
20   6    30   0.15 2.12
20   7    30   0.16 1.97
20   8    30   0.25 1.81
20   9    30   0.27 1.56
20   10   30   0.30 1.29
20   11   30   0.30 0.99
20   12   30   0.25 0.69
20   1    30   0.17 0.44
20   2    30   0.15 0.27
20   3    30   0.12 0.12
21   4    30   0.00 60.89
21   5    30   0.00 60.89
21   6    30   0.00 60.89
21   7    30   0.00 60.89
21   8    30   10.28     60.89
21   9    30   10.60     50.60
21   10   30   11.28     40.01
21   11   30   12.17     28.73
21   12   30   13.22     16.56
21   1    30   1.85 3.34
21   2    30   0.83 1.49
21   3    30   0.66 0.66
22   4    30   0.00 0.00
22   5    30   0.00 0.00
22   6    30   0.00 0.00
22   7    30   0.00 0.00
22   8    30   0.00 0.00
22   9    30   0.00 0.00
22   10   30   0.00 0.00
22   11   30   0.00 0.00
22   12   30   0.00 0.00
22   1    30   0.00 0.00
22   2    30   0.00 0.00
22   3    30   0.00 0.00
23   4    30   0.00 287.39
23   5    30   0.00 287.39
23   6    30   0.00 287.39
23   7    30   0.00 287.39
23   8    30   0.00 287.39
23   9    30   57.23     287.39
23   10   30   77.46     230.15
23   11   30   67.94     152.70
23   12   30   58.26     84.76
23   1    30   24.90     26.50
23   2    30   0.00 1.60
23   3    30   1.60 1.60
24   4    30   0.00 1357.98
24   5    30   0.00 1357.98
24   6    30   0.00 1357.98
24   7    30   0.42 1357.98
24   8    30   167.19    1357.56
24   9    30   184.90    1190.37
24   10   30   147.73    1005.47
24   11   30   179.77    857.73
24   12   30   202.99    677.96
24   1    30   191.08    474.97
24   2    30   147.52    283.89
24   3    30   136.37    136.37
25   4    30   0.00 205.24
25   5    30   0.00 205.24
25   6    30   0.00 205.24
25   7    30   0.00 205.24
25   8    30   29.71     205.24
25   9    30   36.04     175.53
25   10   30   43.54     139.50
25   11   30   39.53     95.96
25   12   30   33.75     56.42
25   1    30   0.00 22.68
25   2    30   6.91 22.68
25   3    30   15.77     15.77
26   4    30   3.03 82.80
26   5    30   3.13 79.77
26   6    30   3.32 76.64
26   7    30   8.43 73.32
26   8    30   10.56     64.89
26   9    30   12.68     54.33
26   10   30   12.66     41.65
26   11   30   10.68     28.99
26   12   30   8.55 18.30
26   1    30   3.42 9.75
26   2    30   3.20 6.33
26   3    30   3.13 3.13
27   4    30   0.03 29.03
27   5    30   0.03 29.00
27   6    30   0.03 28.97
27   7    30   0.03 28.95
27   8    30   0.03 28.92
27   9    30   0.10 28.89
27   10   30   0.10 28.79
27   11   30   0.10 28.69
27   12   30   7.08 28.58
27   1    30   8.38 21.50
27   2    30   6.82 13.12
27   3    30   6.30 6.30
28   4    30   0.00 5.70
28   5    30   0.00 5.70
28   6    30   0.41 5.70
28   7    30   0.63 5.29
28   8    30   0.67 4.67
28   9    30   1.08 4.00
28   10   30   1.08 2.92
28   11   30   1.00 1.83
28   12   30   0.58 0.83
28   1    30   0.25 0.25
28   2    30   0.00 0.00
28   3    30   0.00 0.00
29   4    30   0.00 21.30
29   5    30   0.00 21.30
29   6    30   0.00 21.30
29   7    30   1.33 21.30
29   8    30   1.97 19.97
29   9    30   2.53 18.00
29   10   30   3.33 15.47
29   11   30   1.67 12.13
29   12   30   1.33 10.47
29   1    30   3.50 9.13
29   2    30   3.00 5.63
29   3    30   2.63 2.63
30   4    30   3.37 102.60
30   5    30   3.37 99.23
30   6    30   5.03 95.87
30   7    30   5.07 90.83
30   8    30   5.10 85.77
30   9    30   6.77 80.67
30   10   30   6.80 73.90
30   11   30   16.80     67.10
30   12   30   16.80     50.30
30   1    30   13.40     33.50
30   2    30   10.07     20.10
30   3    30   10.03     10.03
31   4    30   0.00 28.80
31   5    30   0.00 28.80
31   6    30   0.00 28.80
31   7    30   0.00 28.80
31   8    30   0.00 28.80
31   9    30   10.00     28.80
31   10   30   10.33     18.80
31   11   30   8.47 8.47
31   12   30   0.00 0.00
31   1    30   0.00 0.00
31   2    30   0.00 0.00
31   3    30   0.00 0.00
32   4    30   0.74 17.30
32   5    30   0.74 16.56
32   6    30   1.66 15.82
32   7    30   1.66 14.16
32   8    30   1.66 12.50
32   9    30   1.11 10.84
32   10   30   1.11 9.74
32   11   30   1.11 8.63
32   12   30   1.88 7.52
32   1    30   1.88 5.64
32   2    30   1.88 3.76
32   3    30   1.88 1.88
33   4    30   1.89 25.00
33   5    30   1.71 23.11
33   6    30   1.84 21.40
33   7    30   2.00 19.56
33   8    30   2.29 17.55
33   9    30   2.29 15.26
33   10   30   2.29 12.98
33   11   30   2.29 10.69
33   12   30   2.29 8.40
33   1    30   2.27 6.10
33   2    30   1.91 3.84
33   3    30   1.92 1.92
34   4    30   0.18 45.49
34   5    30   0.17 45.31
34   6    30   0.26 45.14
34   7    30   3.87 44.88
34   8    30   5.18 41.01
34   9    30   5.44 35.83
34   10   30   5.77 30.39
34   11   30   5.78 24.62
34   12   30   5.48 18.84
34   1    30   4.82 13.37
34   2    30   4.60 8.55
34   3    30   3.95 3.95
35   4    30   0.00 100.00
35   5    30   0.00 100.00
35   6    30   0.00 100.00
35   7    30   0.00 100.00
35   8    30   0.00 100.00
35   9    30   2.50 100.00
35   10   30   37.00     97.50
35   11   30   25.00     60.50
35   12   30   8.50 35.50
35   1    30   10.00     27.00
35   2    30   12.00     17.00
35   3    30   5.00 5.00
36   4    30   0.00 47.51
36   5    30   0.00 47.51
36   6    30   0.00 47.51
36   7    30   0.00 47.51
36   8    30   3.16 47.51
36   9    30   12.22     44.35
36   10   30   13.34     32.12
36   11   30   12.47     18.79
36   12   30   4.21 6.32
36   1    30   2.11 2.11
36   2    30   0.00 0.00
36   3    30   0.00 0.00
37   4    30   0.00 88.92
37   5    30   0.00 88.92
37   6    30   0.00 88.92
37   7    30   0.00 88.92
37   8    30   0.81 88.92
37   9    30   19.21     88.11
37   10   30   32.04     68.90
37   11   30   36.86     36.86
37   12   30   0.00 0.00
37   1    30   0.00 0.00
37   2    30   0.00 0.00
37   3    30   0.00 0.00
38   4    30   0.00 3.15
38   5    30   0.00 3.15
38   6    30   0.00 3.15
38   7    30   0.00 3.15
38   8    30   0.00 3.15
38   9    30   0.00 3.15
38   10   30   0.00 3.15
38   11   30   0.00 3.15
38   12   30   0.00 3.15
38   1    30   0.00 3.15
38   2    30   3.15 3.15
38   3    30   0.00 0.00
39   4    30   0.65 16.85
39   5    30   0.65 16.20
39   6    30   1.15 15.54
39   7    30   1.15 14.39
39   8    30   1.16 13.24
39   9    30   1.15 12.08
39   10   30   1.15 10.93
39   11   30   1.16 9.77
39   12   30   1.15 8.62
39   1    30   1.15 7.46
39   2    30   3.15 6.31
39   3    30   3.16 3.16
