C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    397        590470.3         4278545
    398        597304.4         4277497
    399        604816.6         4276093
    400        612022.1         4274651
    401        618190.8         4273449
    402        582519.8         4273809
    403        590633.3         4272380
    404        598081.8         4271255
    405        605031.0         4270158
    406        611353.3         4269290
    407        618597.4         4268396
    408        624345.9         4271026
    409        582925.4         4266918
    410        592216.3         4265309
    411        598808.3         4266226
    412        605271.0         4264682
    413        611388.3         4263456
    414        617161.2         4264325
    415        622946.9         4264465
    416        628451.7         4265510
    417        634261.3         4263110
    418        640135.4         4261296
    419        645923.8         4265164
    420        651904.9         4269706
    421        653027.3         4263464
    422        658061.6         4268543
    423        662198.9         4272219
    424        646841.7         4259329
    425        654763.9         4257068
    426        659363.0         4262096
    427        665948.1         4269730
    428        585161.3         4260218
    429        592468.4         4258609
    430        599712.1         4257764
    431        605573.7         4257291
    432        612523.6         4256946
    433        617746.4         4258426
    434        621292.6         4259332
    435        627104.1         4260250
    436        634066.8         4259177
    437        639914.8         4256816
    438        645097.6         4254722
    439        649806.1         4251721
    440        654360.3         4247505
    441        658921.1         4252791
    442        664097.0         4258482
    443        668927.1         4263970
    444        585361.4         4251972
    445        592797.1         4251718
    446        599375.2         4251063
    447        605876.6         4250527
    448        612787.9         4250194
    449        618740.7         4252212
    450        624386.4         4253727
    451        629801.8         4255387
    452        634344.4         4253190
    453        639782.6         4250549
    454        645168.7         4246603
    455        650913.9         4243576
    456        585113.8         4244441
    457        592370.1         4243674
    458        599587.9         4243496
    459        606051.6         4243596
    460        612963.1         4243902
    461        619132.9         4245268
    462        624945.3         4247118
    463        629284.9         4248239
    464        635696.6         4246489
    465        637971.8         4241919
    466        642308.8         4239085
    467        648069.8         4240115
    468        577827.6         4237742
    469        584161.9         4236529
    470        591533.0         4235737
    471        599903.1         4235901
    472        607260.9         4234050
    473        614864.3         4235568
    474        620009.6         4235758
    475        625325.9         4242201
    476        630236.6         4236278
    477        632353.6         4243286
    478        634986.0         4237287
    479        640294.3         4232408
    480        649204.1         4233850
    481        656556.1         4239733
    482        661769.4         4243992
    483        666010.4         4249073
    484        670956.3         4255240
    485        674672.2         4259835
    486        578271.3         4230799
    487        583082.4         4229422
    488        590324.8         4227684
    489        597004.6         4226688
    490        604963.8         4224900
    491        610544.3         4225369
    492        617826.8         4225765
    493        624751.7         4226899
    494        631718.3         4231990
    495        628999.5         4224652
    496        636462.6         4226205
    497        646423.1         4229214
    498        660803.1         4236016
    499        668859.3         4241477
    500        673678.4         4249073
    501        676076.6         4254547
    502        653846.9         4229034
    503        660774.9         4232722
