  84          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  85          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  86          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  87         84.    119.    197.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  88          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  89          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  90         10.     14.     24.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  91          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  92        431.    616.   1017.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  93          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  94         15.     21.     34.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  95          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  96          5.      7.     11.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  97          5.      7.     12.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  98          1.      2.      3.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  99         17.     24.     40.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 100         38.     54.     89.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 101          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 102         66.     94.    155.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 103          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 104          2.      3.      5.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 105          9.     12.     20.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 106          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 107         81.    115.    190.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 108         22.     31.     51.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 109          3.      5.      7.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 110          5.      7.     11.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 111         72.    102.    169.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 112          7.      9.     16.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 113         60.     86.    143.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 114          2.      3.      5.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 115         19.     28.     45.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 116         47.     67.    110.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 117         27.     38.     63.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 118          4.      6.     10.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 119        239.    342.    564.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 120         35.     50.     82.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 121        150.    214.    354.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 122          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 123         15.     21.     34.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 124         18.     26.     43.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 125         45.     65.    107.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 126          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 127         38.     55.     90.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 128          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 129        147.    210.    347.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 130          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 131         83.    119.    196.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 132         29.     42.     69.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 133          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 134          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 135          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 136          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 137          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 138         19.     27.     44.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 139          2.      2.      4.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 140          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 141          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
 142          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
