305     5       5       0.0041  0.749   0.251   0       -1      1       5       1
306     5       5       0.0038  0.749   0.251   0       -1      1       5       1
307     5       5       0.0126  0.749   0.251   0       -1      1       5       1
308     5       5       0.0018  0.749   0.251   0       -1      1       5       1
309     3       3       0       0.505   0.495   0       -1      1       3       1
310     3       3       0       0.505   0.495   0       -1      1       3       1
311     3       3       0.0134  0.505   0.495   0       -1      1       3       1
312     3       3       0.0189  0.505   0.495   0       -1      1       3       1
313     4       4       0.0252  0.505   0.495   0       -1      1       4       1
314     4       4       0.018   0.637   0.363   0       -1      1       4       1
315     4       4       0.0305  0.637   0.363   0       -1      1       4       1
316     4       4       0.0279  0.637   0.363   0       -1      1       4       1
317     5       5       0.0168  0.749   0.251   0       -1      1       5       1
318     5       5       0.0038  0.749   0.251   0       -1      1       5       1
319     5       5       0.0045  0.749   0.251   0       -1      1       5       1
320     5       5       0.0106  0.749   0.251   0       -1      1       5       1
321     5       5       0.0012  0.749   0.251   0       -1      1       5       1
322     6       6       0.0056  0.505   0.495   0       -1      1       6       1
323     6       6       0.007   0.505   0.495   0       -1      1       6       1
324     3       3       0.009   0.505   0.495   0       -1      1       3       1
325     3       3       0       0.505   0.495   0       -1      1       3       1
326     3       3       0.0121  0.505   0.495   0       -1      1       3       1
327     4       4       0.0145  0.637   0.363   0       -1      1       4       1
328     4       4       0.0221  0.637   0.363   0       -1      1       4       1
329     4       4       0.0146  0.749   0.251   0       -1      1       4       1
330     5       5       0.0104  0.749   0.251   0       -1      1       7       1
331     7       7       0.0211  0.749   0.251   0       -1      1       7       1
332     7       7       0.0123  0.749   0.251   0       -1      1       7       1
333     7       7       0.0157  0.749   0.251   0       -1      1       7       1
334     7       7       0.0396  0.749   0.251   0       -1      1       7       1
335     7       7       0.015   0.749   0.251   0       -1      1       7       1
336     6       6       0.0043  0.505   0.495   0       -1      1       6       1
337     6       6       0.0028  0.505   0.495   0       -1      1       6       1
338     3       3       0.0138  0.505   0.495   0       -1      1       3       1
339     3       3       0.0305  0.505   0.495   0       -1      1       3       1
340     4       4       0.0232  0.563   0.437   0       -1      1       4       1
341     5       5       0.01    0.563   0.437   0       -1      1       7       1
342     7       7       0.0391  0.749   0.251   0       -1      1       7       1
343     7       7       0.0109  0.749   0.251   0       -1      1       7       1
344     7       7       0.0054  0.749   0.251   0       -1      1       7       1
345     7       7       0.0131  0.749   0.251   0       -1      1       7       1
346     7       7       0.0373  0.749   0.251   0       -1      1       7       1
347     7       7       0.0059  0.749   0.251   0       -1      1       7       1
348     6       6       0.0123  0.563   0.437   0       -1      1       6       1
349     6       6       0.0313  0.563   0.437   0       -1      1       6       1
350     6       6       0.0273  0.563   0.437   0       -1      1       6       1
351     6       6       0.0169  0.563   0.437   0       -1      1       6       1
352     6       6       0.0132  0.563   0.437   0       -1      1       6       1
353     7       7       0.0108  0.749   0.251   0       -1      1       7       1
354     6       6       0.0066  0.505   0.495   0       -1      1       6       1
355     6       6       0.026   0.563   0.437   0       -1      1       6       1
356     6       6       0.0258  0.563   0.437   0       -1      1       6       1
357     6       6       0.0239  0.563   0.437   0       -1      1       6       1
358     6       6       0.0116  0.563   0.437   0       -1      1       6       1
359     6       6       0.0082  0.582   0.418   0       -1      1       6       1
360     7       7       0.0383  0.582   0.418   0       -1      1       7       1
361     7       7       0.0329  0.749   0.251   0       -1      1       7       1
362     7       7       0.0339  0.749   0.251   0       -1      1       7       1
363     7       7       0.0152  0.749   0.251   0       -1      1       7       1
364     7       7       0.0286  0.749   0.251   0       -1      1       7       1
365     7       7       0.0312  0.749   0.251   0       -1      1       7       1
366     7       7       0.0402  0.749   0.251   0       -1      1       7       1
367     7       7       0.0253  0.749   0.251   0       -1      1       7       1
368     7       7       0       0.749   0.251   0       -1      1       7       1
369     7       7       0.0231  0.749   0.251   0       -1      1       7       1
370     7       7       0.0187  0.749   0.251   0       -1      1       7       1
371     7       7       0.0234  0.749   0.251   0       -1      1       7       1
372     7       7       0.0153  0.749   0.251   0       -1      1       7       1
373     7       7       0.0126  0.749   0.251   0       -1      1       7       1
374     7       7       0.0078  0.749   0.251   0       -1      1       7       1
375     7       7       0.0258  0.582   0.418   0       -1      1       7       1
376     7       7       0.0379  0.749   0.251   0       -1      1       7       1
377     7       7       0.0049  0.749   0.251   0       -1      1       7       1
378     7       7       0       0.582   0.418   0       -1      1       7       1
379     7       7       0.0107  0.582   0.418   0       -1      1       7       1
380     7       7       0.027   0.749   0.251   0       -1      1       7       1
381     7       7       0.0127  0.582   0.418   0       -1      1       7       1
382     7       7       0.0121  0.582   0.418   0       -1      1       7       1
383     7       7       0.009   0.582   0.418   0       -1      1       7       1
384     7       7       0.0125  0.582   0.418   0       -1      1       7       1
385     7       7       0.0067  0.582   0.418   0       -1      1       7       1
386     7       7       0       0.582   0.418   0       -1      1       7       1
387     7       7       0       0.582   0.418   0       -1      1       7       1
388     7       7       0.0038  0.582   0.418   0       -1      1       7       1
389     7       7       0.0047  0.582   0.418   0       -1      1       7       1
390     7       7       0.0025  0.582   0.418   0       -1      1       7       1
391     7       7       0.0032  0.582   0.418   0       -1      1       7       1
392     7       7       0       0.582   0.418   0       -1      1       7       1
393     7       7       0.0007  0.582   0.418   0       -1      1       7       1
394     8       8       0.0027  0.582   0.418   0       -1      1       8       1
395     8       8       0.0014  0.582   0.418   0       -1      1       8       1
396     8       8       0.003   0.582   0.418   0       -1      1       8       1
397     8       8       0       0.582   0.418   0       -1      1       8       1
398     8       8       0.0033  0.582   0.418   0       -1      1       8       1
399     8       8       0.0036  0.582   0.418   0       -1      1       8       1
400     8       8       0       0.582   0.418   0       -1      1       8       1
401     8       8       0       0.582   0.418   0       -1      1       8       1
402     6       6       0.0022  0.563   0.437   0       -1      1       6       1
403     6       6       0.007   0.563   0.437   0       -1      1       6       1
404     6       6       0.03    0.563   0.437   0       -1      1       6       1
405     6       6       0.0256  0.563   0.437   0       -1      1       6       1
406     6       6       0.0229  0.563   0.437   0       -1      1       6       1
407     6       6       0.0234  0.563   0.437   0       -1      1       6       1
408     6       6       0.0096  0.582   0.418   0       -1      1       6       1
409     6       6       0.0021  0.563   0.437   0       -1      1       6       1
410     6       6       0.0073  0.563   0.437   0       -1      1       6       1
411     6       6       0.0239  0.563   0.437   0       -1      1       6       1
412     6       6       0.0234  0.563   0.437   0       -1      1       6       1
413     6       6       0.0209  0.563   0.437   0       -1      1       6       1
414     9       9       0.012   0.563   0.437   0       -1      1       9       1
415     9       9       0       0.582   0.418   0       -1      1       9       1
416     8       8       0       0.582   0.418   0       -1      1       8       1
417     8       8       0.0016  0.582   0.418   0       -1      1       8       1
418     8       8       0.0075  0.582   0.418   0       -1      1       8       1
419     8       8       0.013   0.582   0.418   0       -1      1       8       1
420     8       8       0.0051  0.582   0.418   0       -1      1       8       1
421     8       8       0.0084  0.582   0.418   0       -1      1       8       1
422     8       8       0.0038  0.582   0.418   0       -1      1       8       1
423     6       6       0       0.563   0.437   0       -1      1       6       1
424     6       6       0       0.563   0.437   0       -1      1       6       1
425     6       6       0.0057  0.563   0.437   0       -1      1       6       1
426     6       6       0.0068  0.563   0.437   0       -1      1       6       1
427     6       6       0.0317  0.563   0.437   0       -1      1       6       1
428     6       6       0.0232  0.563   0.437   0       -1      1       6       1
429     6       6       0.0163  0.714   0.286   0       -1      1       6       1
430     9       9       0.0111  0.582   0.418   0       -1      1       9       1
431     9       9       0       0.582   0.418   0       -1      1       9       1
432     8       8       0.0016  0.582   0.418   0       -1      1       8       1
433     8       8       0.0068  0.582   0.418   0       -1      1       8       1
434     8       8       0.012   0.582   0.418   0       -1      1       8       1
435     8       8       0.0034  0.582   0.418   0       -1      1       8       1
436     8       8       0.0043  0.582   0.418   0       -1      1       8       1
437     8       8       0.0141  0.582   0.418   0       -1      1       8       1
438     8       8       0       0.582   0.418   0       -1      1       8       1
439     8       8       0       0.582   0.418   0       -1      1       8       1
440     6       6       0       0.563   0.437   0       -1      1       6       1
441     6       6       0.0047  0.563   0.437   0       -1      1       6       1
442     6       6       0.0059  0.563   0.437   0       -1      1       6       1
443     6       6       0.032   0.714   0.286   0       -1      1       6       1
444     9       9       0.0087  0.714   0.286   0       -1      1       9       1
445     6       6       0.0108  0.714   0.286   0       -1      1       6       1
446     6       6       0.0073  0.714   0.286   0       -1      1       6       1
447     9       9       0       0.714   0.286   0       -1      1       9       1
448     9       9       0       0.582   0.418   0       -1      1       9       1
449     9       9       0.0112  0.582   0.418   0       -1      1       9       1
450     8       8       0.0088  0.582   0.418   0       -1      1       8       1
451     8       8       0.0038  0.582   0.418   0       -1      1       8       1
452     8       8       0.0156  0.582   0.418   0       -1      1       8       1
453     8       8       0.0035  0.582   0.418   0       -1      1       8       1
454     8       8       0.0016  0.582   0.418   0       -1      1       8       1
455     8       8       0.0061  0.582   0.418   0       -1      1       8       1
456     8       8       0       0.582   0.418   0       -1      1       8       1
457     8       8       0       0.582   0.418   0       -1      1       8       1
458     8       8       0       0.582   0.418   0       -1      1       8       1
459     8       8       0       0.582   0.418   0       -1      1       8       1
460     8       8       0       0.582   0.418   0       -1      1       8       1
461     8       8       0       0.582   0.418   0       -1      1       8       1
462     6       6       0       0.563   0.437   0       -1      1       6       1
463     6       6       0.0042  0.714   0.286   0       -1      1       6       1
464     6       6       0.0181  0.714   0.286   0       -1      1       6       1
465     6       6       0.0108  0.714   0.286   0       -1      1       6       1
466     9       9       0.0063  0.714   0.286   0       -1      1       9       1
467     9       9       0.0078  0.714   0.286   0       -1      1       9       1
468     9       9       0.008   0.714   0.286   0       -1      1       9       1
469     9       9       0.0071  0.582   0.418   0       -1      1       9       1
470     9       9       0.0006  0.582   0.418   0       -1      1       9       1
471     8       8       0.0146  0.582   0.418   0       -1      1       8       1
472     8       8       0.006   0.582   0.418   0       -1      1       8       1
473     8       8       0.0037  0.582   0.418   0       -1      1       8       1
474     8       8       0.004   0.582   0.418   0       -1      1       8       1
475     8       8       0.0116  0.582   0.418   0       -1      1       8       1
476     8       8       0.0106  0.582   0.418   0       -1      1       8       1
477     8       8       0       0.582   0.418   0       -1      1       8       1
478     8       8       0       0.519   0.481   0       -1      1       8       1
479     8       8       0       0.519   0.481   0       -1      1       8       1
480     6       6       0.0023  0.714   0.286   0       -1      1       6       1
481     6       6       0.004   0.714   0.286   0       -1      1       6       1
482     6       6       0.0041  0.714   0.286   0       -1      1       6       1
483     6       6       0.011   0.714   0.286   0       -1      1       6       1
484     9       9       0.0097  0.714   0.286   0       -1      1       9       1
485     9       9       0.015   0.714   0.286   0       -1      1       9       1
486     9       9       0.0166  0.714   0.286   0       -1      1       9       1
487     9       9       0.015   0.582   0.418   0       -1      1       9       1
488     9       9       0.015   0.582   0.418   0       -1      1       9       1
489     9       9       0.0198  0.582   0.418   0       -1      1       9       1
490     9       9       0.015   0.582   0.418   0       -1      1       9       1
491     9       9       0.015   0.582   0.418   0       -1      1       9       1
492     9       9       0.0218  0.582   0.418   0       -1      1       9       1
493     9       9       0.0154  0.582   0.418   0       -1      1       9       1
494     8       8       0.006   0.582   0.418   0       -1      1       8       1
495     6       6       0.0006  0.714   0.286   0       -1      1       6       1
496     6       6       0.0008  0.714   0.286   0       -1      1       6       1
497     6       6       0.0013  0.714   0.286   0       -1      1       6       1
498     6       6       0.0013  0.714   0.286   0       -1      1       6       1
499     6       6       0.0055  0.714   0.286   0       -1      1       6       1
500     6       6       0.0034  0.714   0.286   0       -1      1       6       1
501     9       9       0.012   0.714   0.286   0       -1      1       9       1
502     9       9       0.015   0.714   0.286   0       -1      1       9       1
503     9       9       0.015   0.582   0.418   0       -1      1       9       1
504     9       9       0.015   0.582   0.418   0       -1      1       9       1
505     9       9       0.015   0.519   0.481   0       -1      1       9       1
506     9       9       0.0434  0.519   0.481   0       -1      1       9       1
507     9       9       0.015   0.519   0.481   0       -1      1       9       1
508     9       9       0.0081  0.519   0.481   0       -1      1       9       1
509     8       8       0.0176  0.519   0.481   0       -1      1       8       1
510     9       9       0.035   0.519   0.481   0       -1      1       9       1
511     8       8       0.0123  0.519   0.481   0       -1      1       8       1
512     8       8       0.0113  0.519   0.481   0       -1      1       8       1
513     8       8       0.0042  0.519   0.481   0       -1      1       8       1
514     8       8       0.0057  0.519   0.481   0       -1      1       8       1
515     8       8       0.0258  0.519   0.481   0       -1      1       8       1
516     8       8       0.016   0.519   0.481   0       -1      1       8       1
517     8       8       0       0.519   0.481   0       -1      1       8       1
518     8       8       0       0.519   0.481   0       -1      1       8       1
519     8       8       0       0.519   0.481   0       -1      1       8       1
520     9       9       0.0077  0.519   0.481   0       -1      1       9       1
521     8       8       0.0049  0.519   0.481   0       -1      1       8       1
522     8       8       0.0022  0.519   0.481   0       -1      1       8       1
523     8       8       0.003   0.519   0.481   0       -1      1       8       1
524     8       8       0.0124  0.519   0.481   0       -1      1       8       1
525     8       8       0.0155  0.519   0.481   0       -1      1       8       1
526     8       8       0       0.519   0.481   0       -1      1       8       1
527     8       8       0       0.519   0.481   0       -1      1       8       1
528     8       8       0       0.519   0.481   0       -1      1       8       1
529     8       8       0       0.519   0.481   0       -1      1       8       1
530     8       8       0       0.519   0.481   0       -1      1       8       1
531     8       8       0       0.519   0.481   0       -1      1       8       1
532     8       8       0       0.519   0.481   0       -1      1       8       1
533     6       6       0.0006  0.714   0.286   0       -1      1       6       1
534     6       6       0       0.714   0.286   0       -1      1       6       1
535     6       6       0       0.714   0.286   0       -1      1       6       1
536     6       6       0.0022  0.714   0.286   0       -1      1       6       1
537     6       6       0.0065  0.714   0.286   0       -1      1       6       1
538     6       6       0.0043  0.714   0.286   0       -1      1       6       1
539     9       9       0       0.582   0.418   0       -1      1       9       1
540     9       9       0.015   0.582   0.418   0       -1      1       9       1
541     9       9       0.015   0.582   0.418   0       -1      1       9       1
542     9       9       0.015   0.519   0.481   0       -1      1       9       1
543     9       9       0.015   0.519   0.481   0       -1      1       9       1
544     9       9       0.029   0.519   0.481   0       -1      1       9       1
545     9       9       0.0209  0.519   0.481   0       -1      1       9       1
546     8       8       0.0082  0.519   0.481   0       -1      1       8       1
547     8       8       0.0084  0.519   0.481   0       -1      1       8       1
548     8       8       0.018   0.519   0.481   0       -1      1       8       1
549     8       8       0.0244  0.519   0.481   0       -1      1       8       1
550     8       8       0.0192  0.519   0.481   0       -1      1       8       1
551     6       6       0       0.714   0.286   0       -1      1       6       1
552     6       6       0       0.714   0.286   0       -1      1       6       1
553     6       6       0       0.714   0.286   0       -1      1       6       1
554     6       6       0       0.714   0.286   0       -1      1       6       1
555     9       9       0       0.582   0.418   0       -1      1       9       1
556     9       9       0       0.582   0.418   0       -1      1       9       1
557     9       9       0       0.582   0.418   0       -1      1       9       1
558     9       9       0.015   0.414   0.586   0       -1      1       9       1
559     9       9       0.015   0.414   0.586   0       -1      1       9       1
560     9       9       0.015   0.414   0.586   0       -1      1       9       1
561     9       9       0.017   0.414   0.586   0       -1      1       9       1
562     9       9       0.015   0.414   0.586   0       -1      1       9       1
563     9       9       0.0066  0.519   0.481   0       -1      1       9       1
564     8       8       0.0082  0.519   0.481   0       -1      1       8       1
565     8       8       0.0099  0.519   0.481   0       -1      1       8       1
566     8       8       0.0088  0.519   0.481   0       -1      1       8       1
567     8       8       0.0045  0.519   0.481   0       -1      1       8       1
568     8       8       0       0.519   0.481   0       -1      1       8       1
569     9       9       0       0.582   0.418   0       -1      1       9       1
570     9       9       0       0.582   0.418   0       -1      1       9       1
571     9       9       0       0.582   0.418   0       -1      1       9       1
572     9       9       0       0.414   0.586   0       -1      1       9       1
573     9       9       0.015   0.414   0.586   0       -1      1       9       1
574     9       9       0.015   0.414   0.586   0       -1      1       9       1
575     9       9       0.015   0.414   0.586   0       -1      1       9       1
576     9       9       0.0206  0.414   0.586   0       -1      1       9       1
577     9       9       0.0278  0.414   0.586   0       -1      1       9       1
578     9       9       0.015   0.414   0.586   0       -1      1       9       1
579     9       9       0.0288  0.414   0.586   0       -1      1       9       1
580     9       9       0.036   0.519   0.481   0       -1      1       9       1
581     9       9       0.0096  0.519   0.481   0       -1      1       9       1
582     11      11      0.0082  0.519   0.481   0       -1      1       11      1
583     8       8       0.0082  0.519   0.481   0       -1      1       8       1
584     8       8       0.0099  0.519   0.481   0       -1      1       8       1
585     8       8       0.0088  0.519   0.481   0       -1      1       8       1
586     8       8       0.0181  0.519   0.481   0       -1      1       8       1
587     8       8       0       0.519   0.481   0       -1      1       8       1
588     9       9       0.015   0.414   0.586   0       -1      1       9       1
589     9       9       0.0328  0.414   0.586   0       -1      1       9       1
590     9       9       0.037   0.414   0.586   0       -1      1       9       1
591     9       9       0.0069  0.519   0.481   0       -1      1       9       1
592     11      11      0.0089  0.519   0.481   0       -1      1       11      1
593     11      11      0.002   0.414   0.586   0       -1      1       11      1
594     8       8       0.0099  0.519   0.481   0       -1      1       8       1
595     8       8       0.0088  0.519   0.481   0       -1      1       8       1
596     8       8       0.0095  0.519   0.481   0       -1      1       8       1
597     8       8       0.0079  0.519   0.481   0       -1      1       8       1
598     8       8       0       0.519   0.481   0       -1      1       8       1
599     11      11      0.0107  0.519   0.481   0       -1      1       11      1
600     11      11      0.0109  0.519   0.481   0       -1      1       11      1
601     11      11      0.0423  0.519   0.481   0       -1      1       11      1
602     11      11      0       0.519   0.481   0       -1      1       11      1
603     8       8       0       0.519   0.481   0       -1      1       8       1
604     9       9       0       0.414   0.586   0       -1      1       9       1
605     9       9       0       0.414   0.586   0       -1      1       9       1
606     9       9       0.0272  0.414   0.586   0       -1      1       9       1
607     9       9       0.0255  0.414   0.586   0       -1      1       9       1
608     9       9       0.0085  0.414   0.586   0       -1      1       9       1
609     9       9       0.0097  0.1     0.9     0       -1      1       9       1
610     11      11      0.0366  0.1     0.9     0       -1      1       11      1
611     11      11      0.0105  0.519   0.481   0       -1      1       11      1
612     11      11      0.0095  0.519   0.481   0       -1      1       11      1
613     11      11      0.0089  0.519   0.481   0       -1      1       11      1
614     11      11      0.0116  0.519   0.481   0       -1      1       11      1
615     11      11      0       0.519   0.481   0       -1      1       11      1
616     11      11      0       0.519   0.481   0       -1      1       11      1
617     11      11      0       0.519   0.481   0       -1      1       11      1
618     9       9       0.0007  0.414   0.586   0       -1      1       9       1
619     9       9       0.0124  0.414   0.586   0       -1      1       9       1
620     9       9       0.0049  0.414   0.586   0       -1      1       9       1
621     9       9       0.0204  0.414   0.586   0       -1      1       9       1
622     9       9       0.0026  0.414   0.586   0       -1      1       9       1
623     9       9       0.0023  0.414   0.586   0       -1      1       9       1
624     10      10      0.0016  0.414   0.586   0       -1      1       10      1
625     10      10      0.0275  0.414   0.586   0       -1      1       10      1
626     11      11      0.0312  0.1     0.9     0       -1      1       11      1
627     11      11      0.0036  0.66    0.34    0       -1      1       11      1
628     11      11      0.0074  0.66    0.34    0       -1      1       11      1
629     11      11      0.0052  0.66    0.34    0       -1      1       11      1
630     11      11      0.0075  0.66    0.34    0       -1      1       11      1
631     11      11      0.0177  0.66    0.34    0       -1      1       11      1
632     11      11      0       0.66    0.34    0       -1      1       11      1
633     11      11      0       0.66    0.34    0       -1      1       11      1
634     10      10      0.0058  0.1     0.9     0       -1      1       10      1
635     10      10      0.0217  0.1     0.9     0       -1      1       10      1
636     11      11      0.0451  0.1     0.9     0       -1      1       11      1
637     11      11      0.0107  0.1     0.9     0       -1      1       11      1
638     11      11      0.0065  0.1     0.9     0       -1      1       11      1
639     11      11      0.0048  0.66    0.34    0       -1      1       11      1
640     11      11      0.0324  0.66    0.34    0       -1      1       11      1
641     11      11      0.0194  0.66    0.34    0       -1      1       11      1
642     11      11      0       0.66    0.34    0       -1      1       11      1
643     11      11      0       0.66    0.34    0       -1      1       11      1
644     10      10      0.0045  0.1     0.9     0       -1      1       10      1
645     10      10      0.0163  0.1     0.9     0       -1      1       10      1
646     12      12      0.0211  0.1     0.9     0       -1      1       12      1
647     11      11      0.0201  0.1     0.9     0       -1      1       11      1
648     11      11      0.0106  0.1     0.9     0       -1      1       11      1
649     11      11      0.0077  0.1     0.9     0       -1      1       11      1
650     11      11      0.008   0.66    0.34    0       -1      1       11      1
651     11      11      0.0021  0.66    0.34    0       -1      1       11      1
652     11      11      0.0286  0.66    0.34    0       -1      1       11      1
653     11      11      0.0109  0.66    0.34    0       -1      1       11      1
654     11      11      0       0.66    0.34    0       -1      1       11      1
655     11      11      0       0.66    0.34    0       -1      1       11      1
656     11      11      0.0091  0.66    0.34    0       -1      1       11      1
657     11      11      0.0134  0.66    0.34    0       -1      1       11      1
658     11      11      0.0056  0.66    0.34    0       -1      1       11      1
659     11      11      0.0031  0.66    0.34    0       -1      1       11      1
660     10      10      0.0029  0.1     0.9     0       -1      1       10      1
661     10      10      0.0142  0.1     0.9     0       -1      1       10      1
662     12      12      0.0102  0.1     0.9     0       -1      1       12      1
663     12      12      0.0252  0.1     0.9     0       -1      1       12      1
664     12      12      0.02    0.1     0.9     0       -1      1       12      1
665     12      12      0.008   0.1     0.9     0       -1      1       12      1
666     12      12      0.0112  0.563   0.437   0       -1      1       12      1
667     12      12      0.0354  0.563   0.437   0       -1      1       12      1
668     12      12      0       0.563   0.437   0       -1      1       12      1
669     12      12      0       0.563   0.437   0       -1      1       12      1
670     10      10      0.0037  0.1     0.9     0       -1      1       10      1
671     10      10      0.0216  0.1     0.9     0       -1      1       10      1
672     12      12      0.0106  0.1     0.9     0       -1      1       12      1
673     12      12      0.0238  0.1     0.9     0       -1      1       12      1
674     12      12      0.0224  0.1     0.9     0       -1      1       12      1
675     12      12      0.0206  0.1     0.9     0       -1      1       12      1
676     12      12      0.0413  0.563   0.437   0       -1      1       12      1
677     12      12      0.024   0.563   0.437   0       -1      1       12      1
678     12      12      0.0099  0.563   0.437   0       -1      1       12      1
679     12      12      0       0.563   0.437   0       -1      1       12      1
680     10      10      0.0044  0.1     0.9     0       -1      1       10      1
681     10      10      0.013   0.1     0.9     0       -1      1       10      1
682     10      10      0.0016  0.1     0.9     0       -1      1       10      1
683     10      10      0.0077  0.1     0.9     0       -1      1       10      1
684     12      12      0.0075  0.1     0.9     0       -1      1       12      1
685     12      12      0.022   0.1     0.9     0       -1      1       12      1
686     12      12      0.0212  0.1     0.9     0       -1      1       12      1
687     12      12      0.0236  0.1     0.9     0       -1      1       12      1
688     12      12      0.0409  0.563   0.437   0       -1      1       12      1
689     12      12      0.0152  0.563   0.437   0       -1      1       12      1
690     12      12      0.0096  0.563   0.437   0       -1      1       12      1
691     12      12      0       0.563   0.437   0       -1      1       12      1
692     10      10      0.0025  0.1     0.9     0       -1      1       10      1
693     10      10      0.0158  0.1     0.9     0       -1      1       10      1
694     12      12      0.0056  0.1     0.9     0       -1      1       12      1
695     12      12      0.0087  0.1     0.9     0       -1      1       12      1
696     12      12      0.001   0.1     0.9     0       -1      1       12      1
697     12      12      0.001   0.1     0.9     0       -1      1       12      1
698     12      12      0.0386  0.563   0.437   0       -1      1       12      1
699     12      12      0.0217  0.194   0.806   0       -1      1       12      1
700     12      12      0.0129  0.194   0.806   0       -1      1       12      1
701     12      12      0       0.563   0.437   0       -1      1       12      1
702     10      10      0.0079  0.1     0.9     0       -1      1       10      1
703     13      13      0.003   0.1     0.9     0       -1      1       13      1
704     13      13      0.006   0.1     0.9     0       -1      1       13      1
705     13      13      0.001   0.1     0.9     0       -1      1       13      1
706     13      13      0.001   0.1     0.9     0       -1      1       13      1
707     13      13      0.0141  0.194   0.806   0       -1      1       13      1
708     13      13      0.0195  0.194   0.806   0       -1      1       13      1
709     13      13      0       0.194   0.806   0       -1      1       13      1
710     13      13      0       0.563   0.437   0       -1      1       13      1
711     10      10      0.0055  0.1     0.9     0       -1      1       10      1
712     10      10      0.0172  0.1     0.9     0       -1      1       10      1
713     10      10      0       0.1     0.9     0       -1      1       10      1
714     13      13      0.0013  0.1     0.9     0       -1      1       13      1
715     10      10      0.0018  0.1     0.9     0       -1      1       10      1
716     13      13      0.0058  0.1     0.9     0       -1      1       13      1
717     13      13      0.001   0.1     0.9     0       -1      1       13      1
718     13      13      0.001   0.1     0.9     0       -1      1       13      1
719     13      13      0.0141  0.194   0.806   0       -1      1       13      1
720     13      13      0.0195  0.194   0.806   0       -1      1       13      1
721     13      13      0       0.194   0.806   0       -1      1       13      1
722     13      13      0       0.194   0.806   0       -1      1       13      1
723     10      10      0.0037  0.1     0.9     0       -1      1       10      1
724     10      10      0.0156  0.1     0.9     0       -1      1       10      1
725     10      10      0       0.1     0.9     0       -1      1       10      1
726     10      10      0       0.1     0.9     0       -1      1       10      1
727     10      10      0.001   0.1     0.9     0       -1      1       10      1
728     13      13      0.0052  0.1     0.9     0       -1      1       13      1
729     13      13      0.0024  0.1     0.9     0       -1      1       13      1
730     13      13      0.0005  0.563   0.437   0       -1      1       13      1
731     13      13      0.0024  0.563   0.437   0       -1      1       13      1
732     13      13      0.005   0.563   0.437   0       -1      1       13      1
733     13      13      0       0.563   0.437   0       -1      1       13      1
734     13      13      0.0141  0.194   0.806   0       -1      1       13      1
735     13      13      0.0195  0.194   0.806   0       -1      1       13      1
736     13      13      0       0.194   0.806   0       -1      1       13      1
737     13      13      0       0.194   0.806   0       -1      1       13      1
738     13      13      0.0005  0.1     0.9     0       -1      1       13      1
739     13      13      0.0005  0.194   0.806   0       -1      1       13      1
740     13      13      0       0.194   0.806   0       -1      1       13      1
741     13      13      0       0.194   0.806   0       -1      1       13      1
742     13      13      0.0065  0.563   0.437   0       -1      1       13      1
743     13      13      0.0005  0.563   0.437   0       -1      1       13      1
744     13      13      0.0005  0.1     0.9     0       -1      1       13      1
745     13      13      0.0005  0.1     0.9     0       -1      1       13      1
746     13      13      0.0098  0.194   0.806   0       -1      1       13      1
747     13      13      0       0.194   0.806   0       -1      1       13      1
748     10      10      0.0031  0.1     0.9     0       -1      1       10      1
749     10      10      0.018   0.1     0.9     0       -1      1       10      1
750     10      10      0       0.1     0.9     0       -1      1       10      1
751     10      10      0       0.1     0.9     0       -1      1       10      1
752     10      10      0.0007  0.1     0.9     0       -1      1       10      1
753     10      10      0       0.1     0.9     0       -1      1       10      1
754     13      13      0.0031  0.1     0.9     0       -1      1       13      1
755     13      13      0.0106  0.1     0.9     0       -1      1       13      1
756     13      13      0.014   0.1     0.9     0       -1      1       13      1
757     13      13      0.0141  0.1     0.9     0       -1      1       13      1
758     13      13      0.0195  0.1     0.9     0       -1      1       13      1
759     13      13      0.0098  0.194   0.806   0       -1      1       13      1
760     13      13      0       0.194   0.806   0       -1      1       13      1
761     13      13      0       0.194   0.806   0       -1      1       13      1
762     13      13      0       0.1     0.9     0       -1      1       13      1
763     13      13      0       0.1     0.9     0       -1      1       13      1
764     13      13      0.0026  0.1     0.9     0       -1      1       13      1
765     13      13      0.0101  0.1     0.9     0       -1      1       13      1
766     13      13      0.0034  0.1     0.9     0       -1      1       13      1
767     13      13      0.0059  0.1     0.9     0       -1      1       13      1
768     13      13      0.0042  0.1     0.9     0       -1      1       13      1
769     13      13      0.0088  0.1     0.9     0       -1      1       13      1
770     13      13      0.0031  0.194   0.806   0       -1      1       13      1
771     13      13      0.0027  0.194   0.806   0       -1      1       13      1
772     13      13      0       0.194   0.806   0       -1      1       13      1
773     10      10      0.0015  0.1     0.9     0       -1      1       10      1
774     10      10      0.0124  0.1     0.9     0       -1      1       10      1
775     10      10      0.0236  0.1     0.9     0       -1      1       10      1
776     10      10      0       0.1     0.9     0       -1      1       10      1
777     10      10      0.005   0.1     0.9     0       -1      1       10      1
778     10      10      0.0418  0.1     0.9     0       -1      1       10      1
779     10      10      0       0.1     0.9     0       -1      1       10      1
780     10      10      0       0.1     0.9     0       -1      1       10      1
781     13      13      0       0.1     0.9     0       -1      1       13      1
782     13      13      0.0028  0.1     0.9     0       -1      1       13      1
783     13      13      0.007   0.1     0.9     0       -1      1       13      1
